product_id,product_name,category_id,supplier_id,price,cost,weight_kg,dimensions_cm,description,sku,barcode,status,created_date,is_featured
471,Desk Chair Standard 633,26,40,134.19,40.45,26.63,16x49x139,High-quality desk chair standard 633 perfect for everyday use.,SKU774965,466062815575,discontinued,2023-10-14,False
472,Tablet Tablet 714,1,7,653.6,359.48,11.58,72x185x61,High-quality tablet tablet 714 perfect for everyday use.,SKU764123,557171271993,active,2024-07-21,True
473,Paint Set Paint Set 646,15,11,75.39,23.36,6.94,167x114x138,High-quality paint set paint set 646 perfect for everyday use.,SKU170023,730333833784,active,2024-11-22,False
474,Baby Diaper Baby Diaper 967,13,92,15.09,6.62,49.68,27x14x94,High-quality baby diaper baby diaper 967 perfect for everyday use.,SKU813955,839645298591,active,2025-01-21,True
475,Toothbrush Toothbrush 307,9,38,10.26,5.62,4.82,154x36x196,High-quality toothbrush toothbrush 307 perfect for everyday use.,SKU423406,830745438620,out_of_stock,2024-07-23,False
476,Sofa Sofa 464,26,14,1471.46,887.27,24.34,127x181x30,High-quality sofa sofa 464 perfect for everyday use.,SKU633816,626113048002,active,2024-08-17,False
477,Smart Watch Smart Watch 341,1,86,301.35,153.8,1.33,191x172x106,High-quality smart watch smart watch 341 perfect for everyday use.,SKU913628,803439694319,active,2025-04-16,False
478,Dumbbells Dumbbells 288,45,66,59.76,28.33,25.79,150x184x181,High-quality dumbbells dumbbells 288 perfect for everyday use.,SKU304174,806296833113,active,2024-08-18,True
479,Dumbbells Pro 574,46,41,50.4,26.89,5.4,87x92x164,High-quality dumbbells pro 574 perfect for everyday use.,SKU599773,613163861828,active,2025-04-26,False
480,Toothbrush Toothbrush 125,9,72,9.59,3.6,37.13,11x86x12,High-quality toothbrush toothbrush 125 perfect for everyday use.,SKU175958,881333819125,active,2024-12-05,False
481,Blender Blender 899,27,75,82.63,40.75,3.59,40x156x95,High-quality blender blender 899 perfect for everyday use.,SKU515741,981975480765,active,2025-06-25,False
482,Blender Blender 961,27,6,147.47,75.24,32.61,16x6x188,High-quality blender blender 961 perfect for everyday use.,SKU732783,388551518045,active,2024-12-26,False
483,Dog Food Dog Food 557,12,45,42.45,27.83,49.62,165x64x169,High-quality dog food dog food 557 perfect for everyday use.,SKU117469,257942875790,active,2024-02-03,False
484,Headphones Headphones 253,1,83,134.97,41.2,41.8,14x131x75,High-quality headphones headphones 253 perfect for everyday use.,SKU279217,931383780161,active,2025-09-05,False
485,Dog Food Ultra 265,12,78,29.08,10.92,6.04,148x9x103,High-quality dog food ultra 265 perfect for everyday use.,SKU276316,146756884499,active,2025-09-15,False
486,Sofa Ultra 931,26,50,892.52,329.43,21.23,71x184x151,High-quality sofa ultra 931 perfect for everyday use.,SKU573151,363554139950,active,2024-06-05,False
487,Notebook Notebook 814,14,89,17.13,8.53,32.14,75x83x105,High-quality notebook notebook 814 perfect for everyday use.,SKU795567,756962626080,active,2024-09-17,False
488,Cat Toy Deluxe 655,12,47,18.55,11.42,12.73,100x61x70,High-quality cat toy deluxe 655 perfect for everyday use.,SKU446351,171831410729,active,2024-12-15,False
489,Coffee Maker Coffee Maker 994,27,35,127.12,72.01,39.35,148x194x63,High-quality coffee maker coffee maker 994 perfect for everyday use.,SKU793476,818776407981,active,2024-03-17,False
490,Dog Food Dog Food 952,12,51,39.78,18.84,25.93,66x44x12,High-quality dog food dog food 952 perfect for everyday use.,SKU795201,605996127471,active,2024-06-01,False
491,Sofa Sofa 723,26,84,936.09,340.39,40.23,148x60x173,High-quality sofa sofa 723 perfect for everyday use.,SKU969396,377664601566,active,2024-11-25,False
492,Notebook Notebook 807,14,46,10.06,5.17,36.23,83x86x20,High-quality notebook notebook 807 perfect for everyday use.,SKU478722,894545439554,active,2025-08-27,False
493,Bed Frame Bed Frame 269,26,59,639.69,194.0,8.69,199x159x199,High-quality bed frame bed frame 269 perfect for everyday use.,SKU305679,149680507594,active,2023-10-16,False
494,Sneakers Sneakers 964,2,82,196.1,83.52,17.33,165x180x6,High-quality sneakers sneakers 964 perfect for everyday use.,SKU353429,168842215526,active,2024-07-24,False
495,Bed Frame Pro 792,26,1,279.59,161.85,17.24,173x52x148,High-quality bed frame pro 792 perfect for everyday use.,SKU198789,328971801321,active,2024-10-12,False
496,Tablet Tablet 710,1,87,358.89,205.83,41.24,197x130x163,High-quality tablet tablet 710 perfect for everyday use.,SKU972872,464034695399,active,2025-03-20,True
497,Notebook Plus 772,14,22,10.29,3.21,9.31,122x72x43,High-quality notebook plus 772 perfect for everyday use.,SKU678143,519513696630,active,2025-03-25,False
498,Yoga Mat Yoga Mat 636,4,25,44.99,17.52,33.88,94x79x92,High-quality yoga mat yoga mat 636 perfect for everyday use.,SKU184145,792604467930,active,2024-07-14,False
499,Toothbrush Toothbrush 431,9,39,4.13,2.03,17.94,198x180x61,High-quality toothbrush toothbrush 431 perfect for everyday use.,SKU822089,866453043592,active,2025-08-27,False
500,Coffee Maker Coffee Maker 656,27,26,176.78,82.43,12.58,29x40x27,High-quality coffee maker coffee maker 656 perfect for everyday use.,SKU800239,510064698549,active,2024-07-22,False
501,Paint Set Paint Set 363,15,55,73.56,27.18,12.95,35x135x172,High-quality paint set paint set 363 perfect for everyday use.,SKU563549,273483414145,active,2025-09-14,False
502,Smartphone Smartphone 185,1,3,843.16,398.47,11.82,163x158x91,High-quality smartphone smartphone 185 perfect for everyday use.,SKU177336,917915647229,active,2024-05-11,False
503,Book Basic 838,5,19,22.31,11.96,6.34,178x185x190,High-quality book basic 838 perfect for everyday use.,SKU539115,351000951991,discontinued,2023-11-06,False
504,T-Shirt Plus 947,2,68,42.14,28.15,15.5,93x28x173,High-quality t-shirt plus 947 perfect for everyday use.,SKU405924,266001400383,out_of_stock,2025-08-01,False
505,Toothbrush Toothbrush 475,9,71,3.55,2.03,36.15,32x68x70,High-quality toothbrush toothbrush 475 perfect for everyday use.,SKU238951,497161555741,active,2024-09-14,False
506,Blender Blender 165,27,76,52.12,22.54,14.33,71x54x26,High-quality blender blender 165 perfect for everyday use.,SKU646661,881043408523,active,2025-03-05,False
507,Sneakers Sneakers 481,2,5,91.5,56.57,42.8,175x154x128,High-quality sneakers sneakers 481 perfect for everyday use.,SKU607137,843539164845,active,2023-12-11,False
508,Laptop Max 789,1,50,1455.29,788.74,48.0,21x120x59,High-quality laptop max 789 perfect for everyday use.,SKU998874,659040346494,discontinued,2025-06-06,False
509,Smart Watch Smart Watch 848,1,80,326.2,127.69,4.99,145x68x106,High-quality smart watch smart watch 848 perfect for everyday use.,SKU694752,185469387865,active,2024-11-03,False
510,Cat Toy Cat Toy 595,12,18,6.71,2.09,34.15,129x5x118,High-quality cat toy cat toy 595 perfect for everyday use.,SKU774726,479211327732,active,2024-01-28,False
511,Notebook Notebook 301,14,7,5.85,2.4,49.41,6x38x170,High-quality notebook notebook 301 perfect for everyday use.,SKU495610,987951852091,active,2024-04-13,False
512,Sofa Sofa 862,26,8,1910.2,1060.51,15.88,107x120x199,High-quality sofa sofa 862 perfect for everyday use.,SKU515866,357900892925,active,2023-12-04,False
513,Jacket Jacket 836,2,88,214.08,87.61,34.0,81x165x22,High-quality jacket jacket 836 perfect for everyday use.,SKU662529,897622600106,active,2025-05-02,False
514,Coffee Maker Plus 950,27,23,132.42,46.73,43.58,85x30x67,High-quality coffee maker plus 950 perfect for everyday use.,SKU356447,513522961449,active,2025-07-29,False
515,Book Max 340,5,47,20.71,10.74,8.77,145x194x55,High-quality book max 340 perfect for everyday use.,SKU818422,184744876227,active,2023-11-10,False
516,Headphones Pro 343,1,88,184.37,105.22,46.93,127x67x193,High-quality headphones pro 343 perfect for everyday use.,SKU498852,115462881540,active,2024-06-08,False
517,Shampoo Shampoo 538,6,3,16.2,5.16,4.13,183x188x30,High-quality shampoo shampoo 538 perfect for everyday use.,SKU918459,598254152311,active,2025-06-04,False
518,Jacket Jacket 128,2,78,215.06,122.27,9.1,122x6x140,High-quality jacket jacket 128 perfect for everyday use.,SKU489351,937866201423,active,2025-06-08,False
519,Shampoo Shampoo 917,6,47,18.92,8.41,23.68,162x106x93,High-quality shampoo shampoo 917 perfect for everyday use.,SKU454871,757623417981,active,2025-03-22,False
520,Sofa Standard 851,26,97,1526.53,528.99,25.07,197x41x113,High-quality sofa standard 851 perfect for everyday use.,SKU352201,489058127790,active,2024-08-14,False
521,Notebook Notebook 490,14,29,18.85,8.98,18.68,131x58x122,High-quality notebook notebook 490 perfect for everyday use.,SKU203227,697840537659,discontinued,2024-04-09,False
522,Book Ultra 322,5,98,23.75,15.94,33.39,22x82x81,High-quality book ultra 322 perfect for everyday use.,SKU925710,294911041485,out_of_stock,2024-05-10,False
523,Notebook Max 173,14,13,17.08,7.97,8.79,176x31x100,High-quality notebook max 173 perfect for everyday use.,SKU294583,659615004034,active,2025-02-08,False
524,Dumbbells Deluxe 368,50,50,63.54,40.46,26.98,149x104x156,High-quality dumbbells deluxe 368 perfect for everyday use.,SKU635312,632156730386,active,2025-09-06,False
525,Bed Frame Premium 654,26,83,331.93,190.25,36.47,181x25x200,High-quality bed frame premium 654 perfect for everyday use.,SKU461250,921116679408,active,2025-05-03,False
526,Baby Diaper Baby Diaper 271,13,43,27.06,8.74,14.08,16x72x17,High-quality baby diaper baby diaper 271 perfect for everyday use.,SKU495439,261858381948,active,2024-02-14,True
527,Bed Frame Ultra 387,26,3,487.89,247.57,5.8,183x154x107,High-quality bed frame ultra 387 perfect for everyday use.,SKU783675,627539594561,active,2024-10-21,False
528,Desk Chair Desk Chair 588,26,58,368.32,196.19,2.94,46x39x32,High-quality desk chair desk chair 588 perfect for everyday use.,SKU614150,220792685958,active,2024-12-17,False
529,Coffee Maker Coffee Maker 464,27,80,127.52,43.1,5.19,7x115x24,High-quality coffee maker coffee maker 464 perfect for everyday use.,SKU616440,792397086500,active,2023-10-28,False
530,Baby Diaper Baby Diaper 349,13,13,17.37,8.05,23.1,98x95x119,High-quality baby diaper baby diaper 349 perfect for everyday use.,SKU957710,916808326806,active,2024-07-31,False
531,Toothbrush Toothbrush 323,9,10,8.86,4.64,41.98,59x139x181,High-quality toothbrush toothbrush 323 perfect for everyday use.,SKU845041,811203537606,active,2024-02-12,False
532,Smartphone Smartphone 270,1,27,927.93,320.63,0.75,24x114x131,High-quality smartphone smartphone 270 perfect for everyday use.,SKU464966,972688070346,active,2023-10-30,False
533,Headphones Plus 531,1,31,280.23,174.0,30.73,139x89x73,High-quality headphones plus 531 perfect for everyday use.,SKU706491,929086016924,active,2025-08-13,False
534,Toothbrush Ultra 715,9,67,7.29,3.05,25.23,92x182x112,High-quality toothbrush ultra 715 perfect for everyday use.,SKU960177,361424243015,active,2023-11-02,False
535,Shampoo Premium 850,6,19,11.7,6.47,38.88,92x32x117,High-quality shampoo premium 850 perfect for everyday use.,SKU948006,174184088450,discontinued,2024-01-23,False
536,T-Shirt T-Shirt 999,2,33,17.34,10.33,43.4,50x32x185,High-quality t-shirt t-shirt 999 perfect for everyday use.,SKU291047,309193547965,active,2024-08-09,False
537,Headphones Premium 466,1,93,114.55,72.16,12.66,64x29x85,High-quality headphones premium 466 perfect for everyday use.,SKU508537,951338229956,active,2025-08-06,False
538,Laptop Laptop 633,1,80,1263.03,549.51,29.4,183x174x83,High-quality laptop laptop 633 perfect for everyday use.,SKU479964,967076283935,active,2024-02-13,False
539,Smart Watch Smart Watch 132,1,78,346.84,208.0,35.16,122x128x167,High-quality smart watch smart watch 132 perfect for everyday use.,SKU914114,309989692729,discontinued,2024-10-27,False
540,Paint Set Paint Set 620,15,28,28.54,18.58,23.58,114x120x12,High-quality paint set paint set 620 perfect for everyday use.,SKU601449,249002768880,out_of_stock,2025-05-28,False
541,Sneakers Sneakers 823,2,84,188.78,79.71,8.62,74x29x181,High-quality sneakers sneakers 823 perfect for everyday use.,SKU746687,352208399919,active,2025-07-28,False
542,Sneakers Sneakers 544,2,13,103.77,68.56,5.08,84x79x73,High-quality sneakers sneakers 544 perfect for everyday use.,SKU276366,934497245877,discontinued,2024-03-11,False
543,Jacket Jacket 784,2,32,85.24,49.2,37.72,6x183x158,High-quality jacket jacket 784 perfect for everyday use.,SKU422594,552857994085,active,2024-10-04,False
544,Tablet Tablet 627,1,44,455.48,148.51,13.77,161x152x77,High-quality tablet tablet 627 perfect for everyday use.,SKU208055,642492720556,active,2024-10-04,False
545,Bed Frame Bed Frame 578,26,82,223.36,94.8,41.95,28x180x167,High-quality bed frame bed frame 578 perfect for everyday use.,SKU753880,658585418579,active,2025-03-29,False
546,Tablet Plus 425,1,24,430.0,235.04,29.72,49x14x167,High-quality tablet plus 425 perfect for everyday use.,SKU282976,625024799175,active,2024-09-02,False
547,Coffee Maker Coffee Maker 893,27,30,75.18,32.99,4.75,69x28x21,High-quality coffee maker coffee maker 893 perfect for everyday use.,SKU755477,696239042931,active,2025-03-16,False
548,Laptop Laptop 412,1,20,888.77,499.03,18.99,177x50x136,High-quality laptop laptop 412 perfect for everyday use.,SKU880853,397159427054,active,2024-08-05,False
549,Book Book 363,5,95,14.17,6.35,21.87,161x70x192,High-quality book book 363 perfect for everyday use.,SKU139093,578922055078,active,2024-09-23,False
550,T-Shirt Ultra 492,2,71,48.03,32.56,1.14,73x57x92,High-quality t-shirt ultra 492 perfect for everyday use.,SKU961082,125051959472,active,2024-02-15,False
551,T-Shirt T-Shirt 591,2,32,44.52,28.77,40.35,159x113x77,High-quality t-shirt t-shirt 591 perfect for everyday use.,SKU442631,453087239684,active,2024-01-22,True
552,Sofa Sofa 364,26,67,1186.86,737.07,1.98,156x155x92,High-quality sofa sofa 364 perfect for everyday use.,SKU387277,701881144341,active,2024-04-26,False
553,Jeans Jeans 857,2,86,98.38,54.9,48.15,115x120x155,High-quality jeans jeans 857 perfect for everyday use.,SKU665071,738280632644,active,2025-01-07,False
554,Coffee Maker Coffee Maker 973,27,56,178.27,55.07,4.34,71x164x117,High-quality coffee maker coffee maker 973 perfect for everyday use.,SKU186020,126116809549,active,2025-02-20,False
555,Jacket Deluxe 591,2,94,220.98,103.32,32.67,24x143x191,High-quality jacket deluxe 591 perfect for everyday use.,SKU629722,851705188170,active,2025-06-22,False
556,Cat Toy Ultra 309,12,48,9.26,3.55,32.02,116x152x137,High-quality cat toy ultra 309 perfect for everyday use.,SKU443582,408921328220,active,2024-11-01,False
557,Laptop Laptop 518,1,30,1399.81,742.8,15.61,39x187x196,High-quality laptop laptop 518 perfect for everyday use.,SKU377131,297144329183,active,2024-03-03,False
558,Sofa Sofa 920,26,5,1168.55,491.1,16.59,179x66x142,High-quality sofa sofa 920 perfect for everyday use.,SKU439451,876836289452,active,2024-05-14,False
559,T-Shirt T-Shirt 408,2,81,33.0,20.32,37.82,137x170x78,High-quality t-shirt t-shirt 408 perfect for everyday use.,SKU700802,934273748339,active,2024-08-08,False
560,Smartphone Basic 326,1,3,317.05,201.63,42.52,41x117x145,High-quality smartphone basic 326 perfect for everyday use.,SKU706187,758750798874,active,2024-10-22,True
561,Toothbrush Premium 758,9,19,14.05,9.05,45.19,130x122x94,High-quality toothbrush premium 758 perfect for everyday use.,SKU649643,934838768592,discontinued,2024-05-30,True
562,Jeans Jeans 250,2,55,44.13,16.67,15.27,77x59x165,High-quality jeans jeans 250 perfect for everyday use.,SKU724042,543490441626,active,2024-04-26,False
563,Dumbbells Max 790,45,48,97.41,36.87,21.14,127x187x195,High-quality dumbbells max 790 perfect for everyday use.,SKU150139,432630187294,active,2024-12-16,False
564,Blender Blender 277,27,50,114.27,74.97,19.68,142x85x183,High-quality blender blender 277 perfect for everyday use.,SKU143138,776497894679,active,2024-03-10,False
565,Toothbrush Toothbrush 371,9,48,12.4,8.51,34.24,171x66x78,High-quality toothbrush toothbrush 371 perfect for everyday use.,SKU980081,883841991503,active,2024-10-21,False
566,Yoga Mat Yoga Mat 570,45,4,68.3,44.48,39.22,126x104x124,High-quality yoga mat yoga mat 570 perfect for everyday use.,SKU540288,622085799114,out_of_stock,2024-12-14,True
567,Smart Watch Smart Watch 591,1,40,297.44,131.43,17.6,81x27x24,High-quality smart watch smart watch 591 perfect for everyday use.,SKU432493,618636117721,active,2025-02-28,False
568,Jeans Jeans 159,2,6,103.1,57.46,13.96,13x109x100,High-quality jeans jeans 159 perfect for everyday use.,SKU517782,896102546601,active,2024-04-28,False
569,Notebook Notebook 451,14,43,8.66,6.0,21.19,67x92x51,High-quality notebook notebook 451 perfect for everyday use.,SKU310013,846744141826,active,2025-05-18,False
570,Coffee Maker Coffee Maker 787,27,5,164.4,105.99,1.54,151x193x25,High-quality coffee maker coffee maker 787 perfect for everyday use.,SKU173546,907711249039,active,2025-01-20,False
571,Shampoo Shampoo 179,6,77,9.34,5.38,29.62,107x85x25,High-quality shampoo shampoo 179 perfect for everyday use.,SKU190978,214021153538,active,2023-10-30,False
572,Desk Chair Desk Chair 558,26,55,336.27,138.1,36.54,125x119x113,High-quality desk chair desk chair 558 perfect for everyday use.,SKU197527,806568191049,active,2023-12-05,False
